APP_ID_C,target
app_120955,0.028317211
app_120956,0.02984109
app_120957,0.031289592
app_120958,0.011293035
app_120959,0.034099374
app_120960,0.011870542
app_120961,0.022928469
app_120962,0.015627416
app_120963,0.0055512697
app_120964,0.028317211
app_120965,0.07916801
app_120966,0.029292172
app_120967,0.01861271
app_120968,0.011391156
app_120969,0.010125836
app_120970,0.018382352
app_120971,0.016991114
app_120972,0.008893302
app_120973,0.02008656
app_120974,0.010909236
app_120975,0.009130533
app_120976,0.0018114091
app_120977,0.004631861
app_120978,0.025934605
app_120979,0.121974416
app_120980,0.02243859
app_120981,0.028317211
app_120982,0.0070785396
app_120983,0.052156035
app_120984,0.007915874
app_120985,0.023175681
app_120986,0.012617176
app_120987,0.016590727
app_120988,0.02651724
app_120989,0.016004626
app_120990,0.010349307
app_120991,0.025934605
app_120992,0.027546922
app_120993,0.01614211
app_120994,0.02936379
app_120995,0.0025412429
app_120996,0.016605508
app_120997,0.000859147
app_120998,0.01200657
app_120999,0.014530765
app_121000,0.0122712245
app_121001,0.0054741995
app_121002,0.02254201
app_121003,0.028317211
app_121004,0.016043646
app_121005,0.042628787
app_121006,0.0026652364
app_121007,0.050369952
app_121008,0.027153116
app_121009,0.03763
app_121010,0.028663881
app_121011,0.04889124
app_121012,0.026147045
app_121013,0.004580182
app_121014,0.0115627535
app_121015,0.027342958
app_121016,0.010117442
app_121017,0.024892708
app_121018,0.012853889
app_121019,0.022928469
app_121020,0.0056891725
app_121021,0.0014871228
app_121022,0.02761014
app_121023,0.022919973
app_121024,0.02662887
app_121025,0.014052306
app_121026,0.04484443
app_121027,0.0043913648
app_121028,0.010117442
app_121029,0.023890615
app_121030,0.0076824436
app_121031,0.0051277676
app_121032,0.015477528
app_121033,0.026868476
app_121034,0.027192608
app_121035,0.01356853
app_121036,0.021221012
app_121037,0.012600388
app_121038,0.0074262773
app_121039,0.0019030528
app_121040,0.0014123599
app_121041,0.012103749
app_121042,0.02662887
app_121043,0.020798663
app_121044,0.01255178
app_121045,0.0049012317
app_121046,0.024353672
app_121047,0.012722499
app_121048,0.008978354
app_121049,0.027342958
app_121050,0.010117442
app_121051,0.021169722
app_121052,0.057686377
app_121053,0.014441098
app_121054,0.04961946
app_121055,0.006154028
app_121056,0.018409694
app_121057,0.014234491
app_121058,0.006451834
app_121059,0.025934605
app_121060,0.0040762387
app_121061,0.028317211
app_121062,0.0009527916
app_121063,0.03139615
app_121064,0.01754618
app_121065,0.018447801
app_121066,0.0060639367
app_121067,0.026610732
app_121068,0.028317211
app_121069,0.0024292055
app_121070,0.0129056005
app_121071,0.07434508
app_121072,0.02662887
app_121073,0.017537476
app_121074,0.003157368
app_121075,0.0060313665
app_121076,0.01945602
app_121077,0.0063541285
app_121078,0.014908184
app_121079,0.008910929
app_121080,0.076077156
app_121081,0.017218037
app_121082,0.004473775
app_121083,0.023687398
app_121084,0.023023685
app_121085,0.11837469
app_121086,0.015936082
app_121087,0.055645417
app_121088,0.014364272
app_121089,0.04112143
app_121090,0.02553236
app_121091,0.035328764
app_121092,0.02201303
app_121093,0.046697494
app_121094,0.009683981
app_121095,0.006151222
app_121096,0.02662887
app_121097,0.046144925
app_121098,0.043876544
app_121099,0.014640964
app_121100,0.021554291
app_121101,0.01288335
app_121102,0.010502859
app_121103,0.028317211
app_121104,0.03868935
app_121105,0.028317211
app_121106,0.0025515652
app_121107,0.021094874
app_121108,0.015955767
app_121109,0.04880643
app_121110,0.022928469
app_121111,0.0045191273
app_121112,0.028317211
app_121113,0.030675782
app_121114,0.023345789
app_121115,0.015889673
app_121116,0.04452998
app_121117,0.030470729
app_121118,0.003919659
app_121119,0.022301402
app_121120,0.026111232
app_121121,0.028856726
app_121122,0.021421108
app_121123,0.013429398
app_121124,0.06437262
app_121125,0.052323833
app_121126,0.0058137854
app_121127,0.07793085
app_121128,0.03383129
app_121129,0.027153116
app_121130,0.018038064
app_121131,0.010433456
app_121132,0.016605508
app_121133,0.02402539
app_121134,0.0084168445
app_121135,0.0057764603
app_121136,0.016598718
app_121137,0.0146907
app_121138,0.01288335
app_121139,0.038001966
app_121140,0.028317211
app_121141,0.0079885125
app_121142,0.017233877
app_121143,0.016768869
app_121144,0.10401734
app_121145,0.01327468
app_121146,0.003214635
app_121147,0.028317211
app_121148,0.011541029
app_121149,0.012358599
app_121150,0.025934605
app_121151,0.031031463
app_121152,0.012261859
app_121153,0.012556184
app_121154,0.011114326
app_121155,0.022669945
app_121156,0.013993852
app_121157,0.08031377
app_121158,0.029302912
app_121159,0.02553236
app_121160,0.012217072
app_121161,0.048974425
app_121162,0.028317211
app_121163,0.032876763
app_121164,0.012079712
app_121165,0.028317211
app_121166,0.012220996
app_121167,0.030590363
app_121168,0.021037184
app_121169,0.023645062
app_121170,0.027153116
app_121171,0.012103749
app_121172,0.027153116
app_121173,0.010918088
app_121174,0.00866191
app_121175,0.007033095
app_121176,0.035328764
app_121177,0.013124865
app_121178,0.01772331
app_121179,0.011397382
app_121180,0.022847997
app_121181,0.016335813
app_121182,0.0045013316
app_121183,0.014961225
app_121184,0.0011097362
app_121185,0.0042056195
app_121186,0.022652803
app_121187,0.016605508
app_121188,0.028317211
app_121189,0.039560534
app_121190,0.017621113
app_121191,0.023477051
app_121192,0.0040271496
app_121193,0.026037542
app_121194,0.027153116
app_121195,0.014778595
app_121196,0.008978354
app_121197,0.012859225
app_121198,0.008943207
app_121199,0.012150334
app_121200,0.028317211
app_121201,0.018375399
app_121202,0.04165861
app_121203,0.016074726
app_121204,0.03215189
app_121205,0.008182386
app_121206,0.021489102
app_121207,0.006151222
app_121208,0.027192608
app_121209,0.025226766
app_121210,0.027153116
app_121211,0.014470772
app_121212,0.06237627
app_121213,0.028317211
app_121214,0.019586876
app_121215,0.003792259
app_121216,0.008978354
app_121217,0.028957412
app_121218,0.013194499
app_121219,0.009158612
app_121220,0.07916801
app_121221,0.021905866
app_121222,0.022928469
app_121223,0.0037024335
app_121224,0.015232219
app_121225,0.0354491
app_121226,0.018074738
app_121227,0.023301924
app_121228,0.016596772
app_121229,0.009588314
app_121230,0.014234491
app_121231,0.029882055
app_121232,0.035182986
app_121233,0.027153116
app_121234,0.015463422
app_121235,0.036686637
app_121236,0.008717135
app_121237,0.0049771755
app_121238,0.010280681
app_121239,0.019250326
app_121240,0.02662887
app_121241,0.014234491
app_121242,0.0062570837
app_121243,0.02198089
app_121244,0.010880393
app_121245,0.068367414
app_121246,0.014918369
app_121247,0.027153116
app_121248,0.024653776
app_121249,0.0061311848
app_121250,0.031434506
app_121251,0.065121345
app_121252,0.015178745
app_121253,0.022928469
app_121254,0.02530827
app_121255,0.004462138
app_121256,0.001273597
app_121257,0.02049985
app_121258,0.0026629874
app_121259,0.030862758
app_121260,0.016889282
app_121261,0.008493002
app_121262,0.024309592
app_121263,0.008773758
app_121264,0.008320781
app_121265,0.00603521
app_121266,0.022928469
app_121267,0.02662887
app_121268,0.02198089
app_121269,0.009631423
app_121270,0.11928029
app_121271,0.01869372
app_121272,0.027153116
app_121273,0.021461377
app_121274,0.0052856617
app_121275,0.05409883
app_121276,0.028317211
app_121277,0.014160659
app_121278,0.02662887
app_121279,0.014234491
app_121280,0.001668107
app_121281,0.011606909
app_121282,0.03253774
app_121283,0.0038726123
app_121284,0.022928469
app_121285,0.007982729
app_121286,0.022928469
app_121287,0.015758226
app_121288,0.0144340815
app_121289,0.008524266
app_121290,0.014965413
app_121291,0.01512967
app_121292,0.028317211
app_121293,0.03139615
app_121294,0.016605508
app_121295,0.01076824
app_121296,0.0032210494
app_121297,0.0124178715
app_121298,0.06855261
app_121299,0.036686637
app_121300,0.006688833
app_121301,0.13248862
app_121302,0.009068804
app_121303,0.0044776932
app_121304,0.012480311
app_121305,0.076077156
app_121306,0.010625679
app_121307,0.02722814
app_121308,0.02101277
app_121309,0.0049080155
app_121310,0.026179137
app_121311,0.02515303
app_121312,0.010521776
app_121313,0.0049707117
app_121314,0.015048488
app_121315,0.012546752
app_121316,0.030176304
app_121317,0.0728275
app_121318,0.05995577
app_121319,0.026464062
app_121320,0.028317211
app_121321,0.013184345
app_121322,0.022928469
app_121323,0.0012547331
app_121324,0.008433034
app_121325,0.11170419
app_121326,0.019867023
app_121327,0.0035320744
app_121328,0.0100569585
app_121329,0.00650708
app_121330,0.0044262027
app_121331,0.002716769
app_121332,0.0063746152
app_121333,0.022294218
app_121334,0.021152938
app_121335,0.019388426
app_121336,0.054235764
app_121337,0.028317211
app_121338,0.027153116
app_121339,0.0124178715
app_121340,0.029227762
app_121341,0.025934605
app_121342,0.01095272
app_121343,0.00906512
app_121344,0.03791356
app_121345,0.022928469
app_121346,0.019740965
app_121347,0.028204817
app_121348,0.019307522
app_121349,0.00468662
app_121350,0.035722595
app_121351,0.0068647005
app_121352,0.016605508
app_121353,0.057158694
app_121354,0.0045844447
app_121355,0.05336929
app_121356,0.007361162
app_121357,0.006325022
app_121358,0.0106858555
app_121359,0.022069167
app_121360,0.014784727
app_121361,0.013915099
app_121362,0.0073490157
app_121363,0.0017007047
app_121364,0.03030448
app_121365,0.010693344
app_121366,0.0030456262
app_121367,0.01626769
app_121368,0.0048811743
app_121369,0.01626769
app_121370,0.014222934
app_121371,0.02235331
app_121372,0.0075729503
app_121373,0.017487628
app_121374,0.008823195
app_121375,0.009964619
app_121376,0.014721876
app_121377,0.011293035
app_121378,0.0039723828
app_121379,0.038001966
app_121380,0.022840418
app_121381,0.03139615
app_121382,0.0066890703
app_121383,0.020264251
app_121384,0.029302912
app_121385,0.011361238
app_121386,0.059493385
app_121387,0.033924628
app_121388,0.016820585
app_121389,0.2096726
app_121390,0.005038193
app_121391,0.0038269057
app_121392,0.013528062
app_121393,0.010117442
app_121394,0.030398753
app_121395,0.0017247528
app_121396,0.02198089
app_121397,0.017774021
app_121398,0.0015623575
app_121399,0.012518014
app_121400,0.027978444
app_121401,0.005653206
app_121402,0.0077696145
app_121403,0.0042001014
app_121404,0.028317211
app_121405,0.027471475
app_121406,0.025264781
app_121407,0.04862346
app_121408,0.006567487
app_121409,0.076077156
app_121410,0.0060206363
app_121411,0.005256076
app_121412,0.041138742
app_121413,0.008978354
app_121414,0.010488295
app_121415,0.0152850095
app_121416,0.016452435
app_121417,0.022928469
app_121418,0.0065284753
app_121419,0.01211421
app_121420,0.027342958
app_121421,0.035858326
app_121422,0.008433034
app_121423,0.0065410747
app_121424,0.0738608
app_121425,0.06835091
app_121426,0.02553236
app_121427,0.019477144
app_121428,0.052724045
app_121429,0.015992606
app_121430,0.01896546
app_121431,0.010131574
app_121432,0.0240044
app_121433,0.004449148
app_121434,0.009214344
app_121435,0.007536726
app_121436,0.032625474
app_121437,0.0011815391
app_121438,0.0022091307
app_121439,0.007844253
app_121440,0.03870108
app_121441,0.03409705
app_121442,0.013195692
app_121443,0.0064115627
app_121444,0.0133467745
app_121445,0.013825908
app_121446,0.013354502
app_121447,0.028563444
app_121448,0.0059831794
app_121449,0.022928469
app_121450,0.04333728
app_121451,0.0040768813
app_121452,0.015477528
app_121453,0.011571984
app_121454,0.007184796
app_121455,0.076077156
app_121456,0.0038855134
app_121457,0.05401388
app_121458,0.027196594
app_121459,0.002498492
app_121460,0.011184389
app_121461,0.024384758
app_121462,0.038560793
app_121463,0.0044861697
app_121464,0.0030781897
app_121465,0.026026094
app_121466,0.015906325
app_121467,0.03056509
app_121468,0.029549126
app_121469,0.028317211
app_121470,0.009200707
app_121471,0.0050709397
app_121472,0.008818666
app_121473,0.02461319
app_121474,0.021780709
app_121475,0.012932897
app_121476,0.030801374
app_121477,0.007868078
app_121478,0.036686637
app_121479,0.011462911
app_121480,0.0044176336
app_121481,0.008568257
app_121482,0.02134711
app_121483,0.043940578
app_121484,0.002159255
app_121485,0.016605508
app_121486,0.010232116
app_121487,0.008295214
app_121488,0.03979362
app_121489,0.035023317
app_121490,0.009603169
app_121491,0.012103749
app_121492,0.0042111524
app_121493,0.013266294
app_121494,0.024910104
app_121495,0.009829281
app_121496,0.013631544
app_121497,0.022928469
app_121498,0.0084168445
app_121499,0.027153116
app_121500,0.05107386
app_121501,0.0021681108
app_121502,0.007454064
app_121503,0.023958076
app_121504,0.0017821785
app_121505,0.027839294
app_121506,0.017339269
app_121507,0.04913852
app_121508,0.019180268
app_121509,0.015546887
app_121510,0.0036381676
app_121511,0.011923575
app_121512,0.009931902
app_121513,0.012970607
app_121514,0.06664828
app_121515,0.02238149
app_121516,0.010639573
app_121517,0.015695728
app_121518,0.038381662
app_121519,0.0076071112
app_121520,0.006276719
app_121521,0.025481513
app_121522,0.023447024
app_121523,0.023582663
app_121524,0.00986439
app_121525,0.003252901
app_121526,0.028317211
app_121527,0.011945155
app_121528,0.028317211
app_121529,0.010065735
app_121530,0.021071838
app_121531,0.036907762
app_121532,0.0058264798
app_121533,0.028532788
app_121534,0.018108537
app_121535,0.013629179
app_121536,0.036528103
app_121537,0.048505213
app_121538,0.005645253
app_121539,0.019124864
app_121540,0.023010755
app_121541,0.00088839687
app_121542,0.0019002797
app_121543,0.003822428
app_121544,0.06599562
app_121545,0.005239515
app_121546,0.02662887
app_121547,0.02553236
app_121548,0.024881264
app_121549,0.006710401
app_121550,0.12776461
app_121551,0.022928469
app_121552,0.015528559
app_121553,0.00782264
app_121554,0.014820664
app_121555,0.04880643
app_121556,0.0026112588
app_121557,0.025632253
app_121558,0.0021429944
app_121559,0.043204546
app_121560,0.009294694
app_121561,0.0044360813
app_121562,0.0134574585
app_121563,0.0071029123
app_121564,0.0015263945
app_121565,0.02662887
app_121566,0.045545798
app_121567,0.026504517
app_121568,0.0154341
app_121569,0.028317211
app_121570,0.017306631
app_121571,0.029061137
app_121572,0.002722949
app_121573,0.033684526
app_121574,0.00428072
app_121575,0.007099389
app_121576,0.017079273
app_121577,0.028317211
app_121578,0.0065047196
app_121579,0.02662887
app_121580,0.028317211
app_121581,0.008529249
app_121582,0.018477134
app_121583,0.025488518
app_121584,0.0434295
app_121585,0.0042674644
app_121586,0.028317211
app_121587,0.029372094
app_121588,0.022928469
app_121589,0.016731722
app_121590,0.026502412
app_121591,0.043613315
app_121592,0.014849029
app_121593,0.028317211
app_121594,0.00052445487
app_121595,0.0004472619
app_121596,0.010608633
app_121597,0.0075877225
app_121598,0.044782147
app_121599,0.028317211
app_121600,0.0011276454
app_121601,0.010070107
app_121602,0.04484443
app_121603,0.0067794407
app_121604,0.034099374
app_121605,0.107287146
app_121606,0.025569556
app_121607,0.0228289
app_121608,0.018666632
app_121609,0.010596003
app_121610,0.008006304
app_121611,0.016314603
app_121612,0.00760075
app_121613,0.024095291
app_121614,0.005941179
app_121615,0.020043653
app_121616,0.017856322
app_121617,0.008344853
app_121618,0.017444406
app_121619,0.0039069476
app_121620,0.012103749
app_121621,0.015134254
app_121622,0.0009933931
app_121623,0.023301924
app_121624,0.0026885415
app_121625,0.028317211
app_121626,0.0017549067
app_121627,0.0101706805
app_121628,0.011497381
app_121629,0.025297329
app_121630,0.00412686
app_121631,0.02553236
app_121632,0.02662887
app_121633,0.0055245575
app_121634,0.027192608
app_121635,0.015179778
app_121636,0.07087488
app_121637,0.02286902
app_121638,0.006906297
app_121639,0.013398175
app_121640,0.027153116
app_121641,0.026698729
app_121642,0.028317211
app_121643,0.028461628
app_121644,0.032674406
app_121645,0.0070513976
app_121646,0.027623931
app_121647,0.026413528
app_121648,0.02662887
app_121649,0.028317211
app_121650,0.007454216
app_121651,0.027153116
app_121652,0.01418119
app_121653,0.0046004034
app_121654,0.029103318
app_121655,0.027461648
app_121656,0.03179083
app_121657,0.039560534
app_121658,0.016264426
app_121659,0.0016211655
app_121660,0.04519889
app_121661,0.036265787
app_121662,0.028317211
app_121663,0.005582093
app_121664,0.011335573
app_121665,0.0068861544
app_121666,0.03030448
app_121667,0.004637561
app_121668,0.0033570568
app_121669,0.009837215
app_121670,0.005708632
app_121671,0.01221431
app_121672,0.014543266
app_121673,0.022928469
app_121674,0.017845796
app_121675,0.026179137
app_121676,0.050428808
app_121677,0.0046335147
app_121678,0.035476997
app_121679,0.013915857
app_121680,0.021554291
app_121681,0.027821038
app_121682,0.0038497217
app_121683,0.0887675
app_121684,0.0099339755
app_121685,0.02471301
app_121686,0.023829004
app_121687,0.010977972
app_121688,0.07328889
app_121689,0.007816917
app_121690,0.022030333
app_121691,0.0324592
app_121692,0.012103749
app_121693,0.002943431
app_121694,0.010273978
app_121695,0.009279255
app_121696,0.003686779
app_121697,0.029302912
app_121698,0.018842513
app_121699,0.016731722
app_121700,0.02461847
app_121701,0.009004148
app_121702,0.0025056717
app_121703,0.0039386926
app_121704,0.0025349485
app_121705,0.002644052
app_121706,0.048652202
app_121707,0.027192608
app_121708,0.040389773
app_121709,0.028317211
app_121710,0.012699627
app_121711,0.028317211
app_121712,0.01334896
app_121713,0.005038193
app_121714,0.011487366
app_121715,0.011838971
app_121716,0.028317211
app_121717,0.006379075
app_121718,0.00852483
app_121719,0.012970179
app_121720,0.01994804
app_121721,0.025934605
app_121722,0.013517352
app_121723,0.03409705
app_121724,0.0036619075
app_121725,0.027546922
app_121726,0.033679955
app_121727,0.022928469
app_121728,0.011470964
app_121729,0.028317211
app_121730,0.028317211
app_121731,0.016572494
app_121732,0.007097994
app_121733,0.023345789
app_121734,0.05684655
app_121735,0.007438674
app_121736,0.034099374
app_121737,0.014380206
app_121738,0.0042608497
app_121739,0.032259736
app_121740,0.056527887
app_121741,0.03201152
app_121742,0.042278722
app_121743,0.0057460032
app_121744,0.0038616941
app_121745,0.0013946261
app_121746,0.011673524
app_121747,0.05649073
app_121748,0.023095902
app_121749,0.012103749
app_121750,0.023826921
app_121751,0.07552441
app_121752,0.0030725058
app_121753,0.047241546
app_121754,0.033871178
app_121755,0.038525134
app_121756,0.0038364632
app_121757,0.017344177
app_121758,0.0026171047
app_121759,0.002849694
app_121760,0.013649181
app_121761,0.011546911
app_121762,0.019615771
app_121763,0.015609819
app_121764,0.006346973
app_121765,0.014234491
app_121766,0.0080758035
app_121767,0.012617176
app_121768,0.024892708
app_121769,0.0042608497
app_121770,0.008689214
app_121771,0.02576788
app_121772,0.024579575
app_121773,0.027153116
app_121774,0.023475384
app_121775,0.019767385
app_121776,0.028317211
app_121777,0.026868476
app_121778,0.02198089
app_121779,0.009595552
app_121780,0.011633953
app_121781,0.021554291
app_121782,0.008773758
app_121783,0.012406299
app_121784,0.041699693
app_121785,0.028317211
app_121786,0.014423457
app_121787,0.02505523
app_121788,0.02198089
app_121789,0.013354502
app_121790,0.027342958
app_121791,0.033924628
app_121792,0.011711644
app_121793,0.0065706675
app_121794,0.06474721
app_121795,0.028317211
app_121796,0.013676555
app_121797,0.010540692
app_121798,0.013084971
app_121799,0.0050849873
app_121800,0.011290325
app_121801,0.030393064
app_121802,0.02198089
app_121803,0.021841766
app_121804,0.0728275
app_121805,0.017166303
app_121806,0.009932947
app_121807,0.06915367
app_121808,0.0030204023
app_121809,0.02530827
app_121810,0.004343213
app_121811,0.12496311
app_121812,0.010847293
app_121813,0.01029021
app_121814,0.028317211
app_121815,0.027153116
app_121816,0.008524266
app_121817,0.0024894173
app_121818,0.018457768
app_121819,0.011155432
app_121820,0.008535759
app_121821,0.028317211
app_121822,0.027153116
app_121823,0.028938197
app_121824,0.012630751
app_121825,0.062907726
app_121826,0.00412426
app_121827,0.010847293
app_121828,0.028317211
app_121829,0.028317211
app_121830,0.07297645
app_121831,0.015477528
app_121832,0.036917176
app_121833,0.0120403115
app_121834,0.059277605
app_121835,0.018666632
app_121836,0.023459291
app_121837,0.027856747
app_121838,0.009551294
app_121839,0.026447935
app_121840,0.028317211
app_121841,0.022720737
app_121842,0.02391804
app_121843,0.007124666
app_121844,0.027192608
app_121845,0.13963512
app_121846,0.011546911
app_121847,0.006510364
app_121848,0.032578006
app_121849,0.01288335
app_121850,0.026388519
app_121851,0.011464608
app_121852,0.027342958
app_121853,0.010847293
app_121854,0.01967064
app_121855,0.010908572
app_121856,0.011464608
app_121857,0.0017289773
app_121858,0.016329294
app_121859,0.027153116
app_121860,0.012299732
app_121861,0.012587817
app_121862,0.012812297
app_121863,0.026868476
app_121864,0.010847293
app_121865,0.027153116
app_121866,0.011546911
app_121867,0.0052101784
app_121868,0.035328764
app_121869,0.022372095
app_121870,0.005232526
app_121871,0.028478755
app_121872,0.0084168445
app_121873,0.0032199733
app_121874,0.010654295
app_121875,0.041851815
app_121876,0.029227762
app_121877,0.009460817
app_121878,0.025569556
app_121879,0.0083151255
app_121880,0.019351024
app_121881,0.014185957
app_121882,0.009319187
app_121883,0.0084168445
app_121884,0.014543266
app_121885,0.02941091
app_121886,0.019250326
app_121887,0.035357364
app_121888,0.0049405866
app_121889,0.012103749
app_121890,0.0050656693
app_121891,0.022047475
app_121892,0.025569556
app_121893,0.033577923
app_121894,0.012807618
app_121895,0.006317414
app_121896,0.029061137
app_121897,0.017301546
app_121898,0.030595073
app_121899,0.059592783
app_121900,0.023094475
app_121901,0.00954462
app_121902,0.02137013
app_121903,0.014556543
app_121904,0.04153656
app_121905,0.005365174
app_121906,0.0025509985
app_121907,0.011209455
app_121908,0.12507051
app_121909,0.029547896
app_121910,0.0048156977
app_121911,0.03409705
app_121912,0.012600839
app_121913,0.0828798
app_121914,0.011464608
app_121915,0.027153116
app_121916,0.11802068
app_121917,0.022755703
app_121918,0.042697098
app_121919,0.0080614695
app_121920,0.030801374
app_121921,0.007390865
app_121922,0.060430765
app_121923,0.015778303
app_121924,0.00337496
app_121925,0.028317211
app_121926,0.0061458666
app_121927,0.027153116
app_121928,0.0062482962
app_121929,0.004590274
app_121930,0.043912824
app_121931,0.027135607
app_121932,0.014692716
app_121933,0.09025314
app_121934,0.0040076314
app_121935,0.029302912
app_121936,0.013267426
app_121937,0.008908066
app_121938,0.26096997
app_121939,0.006212413
app_121940,0.024786342
app_121941,0.0035009754
app_121942,0.031195788
app_121943,0.0061666737
app_121944,0.006552949
app_121945,0.027153116
app_121946,0.008535791
app_121947,0.031139504
app_121948,0.021231879
app_121949,0.026413636
app_121950,0.008978354
app_121951,0.012079712
app_121952,0.00086807273
app_121953,0.008926009
app_121954,0.018506499
app_121955,0.010117442
app_121956,0.0034033724
app_121957,0.010117442
app_121958,0.022928469
app_121959,0.016756814
app_121960,0.018044423
app_121961,0.062181346
app_121962,0.0084168445
app_121963,0.0044071143
app_121964,0.012103749
app_121965,0.017080378
app_121966,0.01826153
app_121967,0.023345789
app_121968,0.06350293
app_121969,0.00059620035
app_121970,0.015311788
app_121971,0.010487196
app_121972,0.021305073
app_121973,0.022466602
app_121974,0.031963076
app_121975,0.016523179
app_121976,0.017682796
app_121977,0.015425652
app_121978,0.014952374
app_121979,0.008656666
app_121980,0.0061902176
app_121981,0.022928469
app_121982,0.028317211
app_121983,0.005306353
app_121984,0.028317211
app_121985,0.0151049625
app_121986,0.028317211
app_121987,0.03126031
app_121988,0.03366351
app_121989,0.027153116
app_121990,0.0028148459
app_121991,0.02491603
app_121992,0.013429398
app_121993,0.008524266
app_121994,0.033206586
app_121995,0.02615617
app_121996,0.010117442
app_121997,0.006354282
app_121998,0.020636918
app_121999,0.028317211
app_122000,0.010847293
app_122001,0.029302912
app_122002,0.0072943103
app_122003,0.012946679
app_122004,0.007518334
app_122005,0.010117442
app_122006,0.012103749
app_122007,0.018337773
app_122008,0.021554291
app_122009,0.022967396
app_122010,0.05802329
app_122011,0.011546911
app_122012,0.008433034
app_122013,0.028317211
app_122014,0.043443695
app_122015,0.021554291
app_122016,0.012587817
app_122017,0.009913796
app_122018,0.022840418
app_122019,0.062029973
app_122020,0.011578984
app_122021,0.004529913
app_122022,0.004714976
app_122023,0.042609856
app_122024,0.026917137
app_122025,0.028317211
app_122026,0.017804047
app_122027,0.009979108
app_122028,0.029129853
app_122029,0.028317211
app_122030,0.01629815
app_122031,0.003212544
app_122032,0.053409044
app_122033,0.035328764
app_122034,0.0013435096
app_122035,0.013073891
app_122036,0.04105979
app_122037,0.006450544
app_122038,0.00077710085
app_122039,0.050768383
app_122040,0.012150334
app_122041,0.04870589
app_122042,0.008978354
app_122043,0.00836253
app_122044,0.003935
app_122045,0.01259403
app_122046,0.02553236
app_122047,0.007680612
app_122048,0.012512957
app_122049,0.008571141
app_122050,0.027546922
app_122051,0.0008219778
app_122052,0.027342958
app_122053,0.028317211
app_122054,0.029587518
app_122055,0.0036753803
app_122056,0.022069167
app_122057,0.013429398
app_122058,0.009682001
app_122059,0.026204811
app_122060,0.07916801
app_122061,0.010579354
app_122062,0.015724108
app_122063,0.02553236
app_122064,0.03207767
app_122065,0.07672076
app_122066,0.01865689
app_122067,0.00970408
app_122068,0.0112315575
app_122069,0.034712084
app_122070,0.028317211
app_122071,0.022928469
app_122072,0.030728575
app_122073,0.0104407305
app_122074,0.03409705
app_122075,0.0035756922
app_122076,0.0011763687
app_122077,0.02178022
app_122078,0.015495672
app_122079,0.006379803
app_122080,0.028317211
app_122081,0.03945562
app_122082,0.010980608
app_122083,0.027546922
app_122084,0.020662302
app_122085,0.007421281
app_122086,0.007038199
app_122087,0.029673895
app_122088,0.016844299
app_122089,0.008914594
app_122090,0.0041751284
app_122091,0.0035677974
app_122092,0.033236682
app_122093,0.01461247
app_122094,0.03409705
app_122095,0.076077156
app_122096,0.021463124
app_122097,0.0060098735
app_122098,0.035328764
app_122099,0.058930457
app_122100,0.002732054
app_122101,0.028317211
app_122102,0.003737957
app_122103,0.011656938
app_122104,0.0180169
app_122105,0.012103749
app_122106,0.016074726
app_122107,0.005892814
app_122108,0.025822962
app_122109,0.0017177892
app_122110,0.03416479
app_122111,0.002606964
app_122112,0.008689214
app_122113,0.05182482
app_122114,0.0028055909
app_122115,0.022135392
app_122116,0.04880643
app_122117,0.0106858555
app_122118,0.008287219
app_122119,0.011788715
app_122120,0.0020255349
app_122121,0.007418788
app_122122,0.015623182
app_122123,0.015544845
app_122124,0.02662887
app_122125,0.0112209935
app_122126,0.008978354
app_122127,0.025569556
app_122128,0.017166303
app_122129,0.028317211
app_122130,0.028317211
app_122131,0.024561048
app_122132,0.017262934
app_122133,0.005520098
app_122134,0.07410678
app_122135,0.016481565
app_122136,0.012811531
app_122137,0.008823195
app_122138,0.008047643
app_122139,0.022840418
app_122140,0.003514189
app_122141,0.025934605
app_122142,0.05777782
app_122143,0.0048933774
app_122144,0.008307285
app_122145,0.0017187953
app_122146,0.014066159
app_122147,0.01639718
app_122148,0.028317211
app_122149,0.024384758
app_122150,0.037066005
app_122151,0.00420878
app_122152,0.0010736459
app_122153,0.03139615
app_122154,0.0084168445
app_122155,0.04880643
app_122156,0.0056991023
app_122157,0.013711572
app_122158,0.015127993
app_122159,0.043718804
app_122160,0.003760607
app_122161,0.012927256
app_122162,0.005394163
app_122163,0.018450215
app_122164,0.0076243915
app_122165,0.011293035
app_122166,0.0073978156
app_122167,0.027153116
app_122168,0.003639734
app_122169,0.01572884
app_122170,0.0076372065
app_122171,0.005038193
app_122172,0.016605508
app_122173,0.054791447
app_122174,0.037429634
app_122175,0.013651198
app_122176,0.01288335
app_122177,0.006085264
app_122178,0.01155559
app_122179,0.03141947
app_122180,0.025934605
app_122181,0.011873104
app_122182,0.0322611
app_122183,0.0024932863
app_122184,0.018410455
app_122185,0.028317211
app_122186,0.022928469
app_122187,0.004761505
app_122188,0.004761505
app_122189,0.004761505
app_122190,0.004761505
app_122191,0.01267568
app_122192,0.004761505
app_122193,0.01952032
app_122194,0.029263914
app_122195,0.02566614
app_122196,0.007741968
app_122197,0.026560232
app_122198,0.0046074
app_122199,0.0159732
app_122200,0.02198089
app_122201,0.009554511
app_122202,0.008891368
app_122203,0.0046246164
app_122204,0.023475384
app_122205,0.0046201297
app_122206,0.017692456
app_122207,0.0063460707
app_122208,0.022928469
